date,open,high,low,close,adj_close,volume
2025-10-14,104.0,105.33999633789062,102.80000305175781,105.05000305175781,105.05000305175781,24973101
2025-10-15,105.0,105.9000015258789,103.9000015258789,104.77999877929688,104.77999877929688,13717505
2025-10-16,104.9000015258789,108.55000305175781,104.69000244140625,107.2699966430664,107.2699966430664,18610741
2025-10-17,106.69000244140625,106.87000274658203,103.83000183105469,104.69999694824219,104.69999694824219,14290399
2025-10-20,104.69999694824219,106.02999877929688,104.66000366210938,105.7699966430664,105.7699966430664,5352437
2025-10-21,106.61000061035156,106.61000061035156,105.0,105.37000274658203,105.37000274658203,1768861
2025-10-23,106.9000015258789,109.6500015258789,106.41000366210938,107.30999755859375,107.30999755859375,30104528
2025-10-24,107.30999755859375,107.47000122070312,104.93000030517578,106.25,106.25,11030911
2025-10-27,106.75,107.2699966430664,106.0999984741211,106.93000030517578,106.93000030517578,8676084
2025-10-28,106.93000030517578,107.72000122070312,106.11000061035156,106.9800033569336,106.9800033569336,7582607
2025-10-29,107.0,108.25,105.1500015258789,107.7300033569336,107.7300033569336,12702765
2025-10-30,108.80000305175781,108.80000305175781,106.16000366210938,106.87999725341797,106.87999725341797,9808066
2025-10-31,106.91000366210938,107.69999694824219,105.16999816894531,105.38999938964844,105.38999938964844,5215003
2025-11-03,105.4000015258789,106.0999984741211,103.81999969482422,105.56999969482422,105.56999969482422,9823455
2025-11-04,106.08000183105469,106.0999984741211,103.75,104.48999786376953,104.48999786376953,8923020
2025-11-05,104.48999786376953,104.48999786376953,104.48999786376953,104.48999786376953,104.48999786376953,0
2025-11-06,104.48999786376953,105.06999969482422,102.08000183105469,103.91999816894531,103.91999816894531,11443281
2025-11-07,103.91999816894531,104.2699966430664,102.3499984741211,103.80000305175781,103.80000305175781,8431755
2025-11-10,103.75,104.2699966430664,102.18000030517578,102.55000305175781,102.55000305175781,18067302
2025-11-11,102.6500015258789,105.9800033569336,101.08000183105469,105.45999908447266,105.45999908447266,20357785
2025-11-12,105.9000015258789,106.8499984741211,104.51000213623047,105.91999816894531,105.91999816894531,26930415
2025-11-13,106.30000305175781,111.75,103.88999938964844,109.12999725341797,109.12999725341797,45246799
2025-11-14,111.30999755859375,113.47000122070312,108.80000305175781,109.83999633789062,109.83999633789062,68460187
2025-11-17,109.8499984741211,110.69999694824219,109.05999755859375,110.0199966430664,110.0199966430664,12995776
2025-11-18,110.0,110.4000015258789,108.13999938964844,108.95999908447266,108.95999908447266,9891961
2025-11-19,108.91000366210938,112.98999786376953,108.44999694824219,112.16000366210938,112.16000366210938,33900889
2025-11-20,112.75,113.38999938964844,111.38999938964844,112.0,112.0,15140498
2025-11-21,111.97000122070312,112.5,109.48999786376953,109.80000305175781,109.80000305175781,12406270
2025-11-24,109.80000305175781,110.5,108.86000061035156,109.22000122070312,109.22000122070312,59352567
2025-11-25,109.22000122070312,110.95999908447266,108.70999908447266,110.20999908447266,110.20999908447266,13551413
2025-11-26,110.20999908447266,112.0,109.9000015258789,111.80999755859375,111.80999755859375,13388286
2025-11-27,112.0,116.3499984741211,111.83000183105469,116.12999725341797,116.12999725341797,42435479
2025-11-28,116.63999938964844,117.69999694824219,115.6500015258789,116.30999755859375,116.30999755859375,22765742
2025-12-01,116.5,118.0199966430664,115.23999786376953,116.55000305175781,116.55000305175781,14172449
2025-12-02,115.5,119.5999984741211,115.45999908447266,119.26000213623047,119.26000213623047,31242759
2025-12-03,119.0,119.13999938964844,115.98999786376953,116.56999969482422,116.56999969482422,23947588
2025-12-04,116.56999969482422,118.11000061035156,116.45999908447266,117.55999755859375,117.55999755859375,14828624
2025-12-05,117.5,118.2699966430664,116.4800033569336,117.05000305175781,117.05000305175781,8681992
2025-12-08,116.75,117.58999633789062,114.54000091552734,115.30000305175781,115.30000305175781,8912150
2025-12-09,114.5,117.61000061035156,113.12999725341797,116.75,116.75,14546773
2025-12-10,116.75,117.56999969482422,116.0,116.27999877929688,116.27999877929688,7837414
2025-12-11,116.36000061035156,120.16000366210938,116.27999877929688,119.80000305175781,119.80000305175781,30012240
2025-12-12,120.48999786376953,121.4800033569336,119.97000122070312,121.30000305175781,121.30000305175781,14876284
