date,open,high,low,close,adj_close,volume
2025-10-14,3021.0,3027.199951171875,2955.5,2960.300048828125,2949.300048828125,3611416
2025-10-15,2971.0,2979.699951171875,2951.0,2969.800048828125,2969.800048828125,4282226
2025-10-16,2969.89990234375,2975.0,2943.10009765625,2970.699951171875,2970.699951171875,3251495
2025-10-17,2970.0,2988.800048828125,2955.39990234375,2962.199951171875,2962.199951171875,4374683
2025-10-20,2985.5,3023.0,2978.5,3015.199951171875,3015.199951171875,3133039
2025-10-21,3031.10009765625,3031.800048828125,2996.0,3006.699951171875,3006.699951171875,310644
2025-10-23,3055.0,3098.0,3036.10009765625,3073.199951171875,3073.199951171875,5564758
2025-10-24,3080.0,3090.0,3058.300048828125,3063.199951171875,3063.199951171875,2684318
2025-10-27,3066.5,3094.199951171875,3060.199951171875,3084.89990234375,3084.89990234375,1946312
2025-10-28,3076.0,3090.199951171875,3040.199951171875,3057.89990234375,3057.89990234375,3470737
2025-10-29,3057.89990234375,3076.0,3046.10009765625,3057.60009765625,3057.60009765625,2895420
2025-10-30,3049.10009765625,3063.800048828125,3032.800048828125,3035.300048828125,3035.300048828125,2241536
2025-10-31,3035.0,3067.39990234375,3025.10009765625,3058.0,3058.0,1868085
2025-11-03,3046.89990234375,3058.0,3010.0,3016.800048828125,3016.800048828125,2194877
2025-11-04,3019.60009765625,3029.300048828125,2976.0,2990.199951171875,2990.199951171875,2670720
2025-11-05,2990.199951171875,2990.199951171875,2990.199951171875,2990.199951171875,2990.199951171875,0
2025-11-06,2990.10009765625,3024.0,2990.0,3010.89990234375,3010.89990234375,2542721
2025-11-07,3001.0,3004.0,2960.5,2991.800048828125,2991.800048828125,1830520
2025-11-10,2993.0,3047.89990234375,2992.0,3025.199951171875,3025.199951171875,1556656
2025-11-11,3045.0,3055.699951171875,3018.0,3047.0,3047.0,2806868
2025-11-12,3060.0,3136.39990234375,3057.10009765625,3131.800048828125,3131.800048828125,4460315
2025-11-13,3131.800048828125,3131.89990234375,3102.0,3105.699951171875,3105.699951171875,1740435
2025-11-14,3090.0,3113.10009765625,3077.300048828125,3106.0,3106.0,2210794
2025-11-17,3106.0,3123.5,3086.60009765625,3102.199951171875,3102.199951171875,2232853
2025-11-18,3102.0,3105.0,3078.0,3087.10009765625,3087.10009765625,2548350
2025-11-19,3097.0,3155.0,3083.5,3147.699951171875,3147.699951171875,3151053
2025-11-20,3148.0,3164.5,3138.10009765625,3144.800048828125,3144.800048828125,2700767
2025-11-21,3144.800048828125,3170.0,3135.199951171875,3150.60009765625,3150.60009765625,4177037
2025-11-24,3158.0,3178.89990234375,3131.0,3141.199951171875,3141.199951171875,6703764
2025-11-25,3145.300048828125,3149.800048828125,3115.0,3119.199951171875,3119.199951171875,2737920
2025-11-26,3118.800048828125,3178.0,3117.0,3162.89990234375,3162.89990234375,2508527
2025-11-27,3180.0,3180.0,3125.0,3136.60009765625,3136.60009765625,2836233
2025-11-28,3140.0,3147.300048828125,3125.0,3137.5,3137.5,1616690
2025-12-01,3137.89990234375,3154.0,3122.199951171875,3133.39990234375,3133.39990234375,1747647
2025-12-02,3131.0,3144.0,3120.39990234375,3135.699951171875,3135.699951171875,2512003
2025-12-03,3140.0,3211.89990234375,3139.0,3180.0,3180.0,3952112
2025-12-04,3194.0,3250.0,3187.39990234375,3229.199951171875,3229.199951171875,5025905
2025-12-05,3230.0,3271.60009765625,3222.39990234375,3238.199951171875,3238.199951171875,5244013
2025-12-08,3243.0,3259.89990234375,3208.60009765625,3236.5,3236.5,2544725
2025-12-09,3230.0,3233.699951171875,3181.199951171875,3208.300048828125,3208.300048828125,2734893
2025-12-10,3225.0,3225.0,3178.10009765625,3189.199951171875,3189.199951171875,1386849
2025-12-11,3205.0,3208.39990234375,3153.10009765625,3191.89990234375,3191.89990234375,1914362
2025-12-12,3197.699951171875,3223.0,3185.699951171875,3220.5,3220.5,1146554
