date,open,high,low,close,adj_close,volume
2025-10-14,41350.0,41460.0,40370.0,40470.0,40341.12890625,16757
2025-10-15,40780.0,40780.0,40250.0,40535.0,40405.921875,14197
2025-10-16,40750.0,41290.0,40540.0,41020.0,40889.37890625,14326
2025-10-17,41270.0,41270.0,40780.0,41040.0,40909.31640625,21226
2025-10-20,41450.0,41900.0,40905.0,41720.0,41587.1484375,20493
2025-10-21,42080.0,42100.0,41330.0,41585.0,41452.58203125,1828
2025-10-23,41905.0,41995.0,41365.0,41460.0,41327.9765625,20796
2025-10-24,41665.0,41665.0,40800.0,41025.0,40894.36328125,15774
2025-10-27,41090.0,41235.0,40815.0,40985.0,40854.4921875,10116
2025-10-28,41195.0,41195.0,40510.0,40915.0,40784.71484375,23929
2025-10-29,41150.0,41415.0,40875.0,41360.0,41228.296875,9873
2025-10-30,41360.0,41495.0,40615.0,40945.0,40814.6171875,20231
2025-10-31,41120.0,41500.0,40845.0,41200.0,41068.8046875,19186
2025-11-03,41300.0,41300.0,40500.0,40760.0,40630.20703125,13219
2025-11-04,40870.0,40870.0,40000.0,40135.0,40007.19921875,25177
2025-11-06,40285.0,40295.0,39675.0,39760.0,39633.390625,16531
2025-11-07,39800.0,39900.0,39330.0,39740.0,39613.45703125,16589
2025-11-10,39750.0,40340.0,39530.0,40200.0,40071.9921875,12791
2025-11-11,40100.0,40345.0,39775.0,40220.0,40091.92578125,11613
2025-11-12,40220.0,40865.0,40220.0,40720.0,40590.3359375,14708
2025-11-13,40970.0,41245.0,39215.0,39585.0,39458.94921875,52117
2025-11-14,39500.0,39985.0,38765.0,39765.0,39638.375,36040
2025-11-17,39995.0,40370.0,39375.0,39470.0,39344.31640625,12913
2025-11-18,39700.0,39700.0,38740.0,39255.0,39130.0,24783
2025-11-19,39155.0,39240.0,38755.0,38810.0,38810.0,20119
2025-11-20,39170.0,39170.0,38500.0,38565.0,38565.0,14684
2025-11-21,38705.0,38980.0,38160.0,38885.0,38885.0,32805
2025-11-24,39000.0,39150.0,38500.0,38860.0,38860.0,40078
2025-11-25,39025.0,39025.0,38455.0,38535.0,38535.0,33982
2025-11-26,38585.0,39055.0,38310.0,39000.0,39000.0,26059
2025-11-27,39200.0,39270.0,38750.0,38930.0,38930.0,58192
2025-11-28,39080.0,39080.0,38100.0,38320.0,38320.0,20663
2025-12-01,38320.0,38350.0,37205.0,37405.0,37405.0,34231
2025-12-02,37340.0,37650.0,37110.0,37605.0,37605.0,54634
2025-12-03,37640.0,37665.0,36785.0,37240.0,37240.0,51521
2025-12-04,37320.0,37750.0,37165.0,37505.0,37505.0,24162
2025-12-05,37650.0,37650.0,37240.0,37455.0,37455.0,26318
2025-12-08,37460.0,37610.0,36900.0,37235.0,37235.0,15077
2025-12-09,37230.0,37390.0,36705.0,37195.0,37195.0,16225
2025-12-10,37380.0,37440.0,36610.0,36695.0,36695.0,16952
2025-12-11,36860.0,37170.0,36575.0,37065.0,37065.0,8896
2025-12-12,37065.0,37220.0,36755.0,36930.0,36930.0,204406
