date,open,high,low,close,adj_close,volume
2025-10-14,2798.0,2808.0,2757.89990234375,2775.800048828125,2775.800048828125,316183
2025-10-15,2780.0,2824.89990234375,2774.199951171875,2816.800048828125,2816.800048828125,459912
2025-10-16,2825.699951171875,2875.0,2817.10009765625,2859.800048828125,2859.800048828125,517682
2025-10-17,2862.0,2886.0,2826.300048828125,2836.199951171875,2836.199951171875,334522
2025-10-20,2849.0,2874.0,2838.0,2854.0,2854.0,374581
2025-10-21,2875.89990234375,2875.89990234375,2861.5,2870.699951171875,2870.699951171875,48792
2025-10-23,2884.0,2914.5,2856.0,2864.60009765625,2864.60009765625,511585
2025-10-24,2864.60009765625,2877.0,2823.0,2841.300048828125,2841.300048828125,456226
2025-10-27,2859.0,2934.0,2847.60009765625,2923.89990234375,2923.89990234375,764132
2025-10-28,2932.699951171875,2959.60009765625,2914.10009765625,2932.89990234375,2932.89990234375,1056504
2025-10-29,2945.89990234375,2977.800048828125,2940.0,2958.699951171875,2958.699951171875,711559
2025-10-30,2960.0,2965.89990234375,2922.60009765625,2950.39990234375,2950.39990234375,446894
2025-10-31,2950.39990234375,2954.39990234375,2880.0,2891.699951171875,2891.699951171875,576935
2025-11-03,2896.0,2919.89990234375,2872.5,2899.89990234375,2899.89990234375,297012
2025-11-04,2908.89990234375,2909.89990234375,2872.0,2882.0,2882.0,229856
2025-11-05,2882.0,2882.0,2882.0,2882.0,2882.0,0
2025-11-06,2797.10009765625,2800.0,2692.0,2700.10009765625,2700.10009765625,1986853
2025-11-07,2700.0,2738.0,2675.699951171875,2724.60009765625,2724.60009765625,1101889
2025-11-10,2738.0,2789.0,2728.699951171875,2762.89990234375,2762.89990234375,489522
2025-11-11,2775.0,2780.10009765625,2737.5,2775.800048828125,2775.800048828125,399693
2025-11-12,2788.39990234375,2793.699951171875,2755.0,2767.39990234375,2767.39990234375,531304
2025-11-13,2766.60009765625,2785.0,2746.199951171875,2777.800048828125,2777.800048828125,687031
2025-11-14,2777.199951171875,2790.0,2761.0,2783.39990234375,2783.39990234375,510972
2025-11-17,2790.0,2799.0,2771.10009765625,2790.300048828125,2790.300048828125,459047
2025-11-18,2788.0,2790.300048828125,2750.0,2762.0,2762.0,437943
2025-11-19,2770.0,2774.0,2739.10009765625,2744.699951171875,2744.699951171875,468941
2025-11-20,2760.0,2764.300048828125,2745.0,2748.60009765625,2748.60009765625,519341
2025-11-21,2750.0,2756.89990234375,2723.0,2734.800048828125,2734.800048828125,471626
2025-11-24,2734.89990234375,2740.300048828125,2679.39990234375,2688.699951171875,2688.699951171875,917195
2025-11-25,2688.10009765625,2712.0,2680.0,2686.800048828125,2686.800048828125,558631
2025-11-26,2686.800048828125,2746.60009765625,2686.800048828125,2744.0,2744.0,444974
2025-11-27,2748.0,2748.5,2712.0,2740.0,2740.0,399328
2025-11-28,2747.199951171875,2748.0,2727.5,2739.39990234375,2739.39990234375,297155
2025-12-01,2750.0,2753.10009765625,2700.0,2731.5,2731.5,288096
2025-12-02,2717.10009765625,2741.10009765625,2717.10009765625,2735.0,2735.0,388195
2025-12-03,2744.0,2744.0,2707.199951171875,2720.300048828125,2720.300048828125,435124
2025-12-04,2720.300048828125,2742.5,2710.0,2730.39990234375,2730.39990234375,276879
2025-12-05,2730.5,2750.39990234375,2716.89990234375,2747.0,2747.0,173909
2025-12-08,2747.0,2769.89990234375,2730.0,2744.199951171875,2744.199951171875,715725
2025-12-09,2740.0,2779.60009765625,2726.5,2746.0,2746.0,419760
2025-12-10,2770.89990234375,2779.800048828125,2740.89990234375,2746.800048828125,2746.800048828125,344470
2025-12-11,2757.0,2802.699951171875,2742.699951171875,2797.800048828125,2797.800048828125,453706
2025-12-12,2814.0,2845.199951171875,2796.60009765625,2836.699951171875,2836.699951171875,927504
